"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"4032";"2ccce59378f71a60fcc43269624aa743";"0";"0";"17";"Ainsi, j'ai fait de mes échecs une force, pas seulement pour moi, mais aussi pour les autres";"0";"0";"0";"1";"2019-07-10 10:06:49"
"4033";"7cbd16429fc9b2b5dfb06d890d4b35a3";"0";"1";"20";"Une quarantaine de migrants ont été tués dans un raid aérien nocturne contre leur centre de détention près de Tripoli";"0";"0";"1";"1";"2019-07-12 08:46:14"
"4034";"1630d8fdef3e5bb353c894cfdd4eb650";"0";"0";"5";"La frappe a été attribuée";"0";"0";"0";"1";"2019-07-10 10:06:53"
"4035";"246e3da9b71d2488d037a3024c67bc4a";"0";"2";"11";"Paris : rallié par Mahjoubi, Villani y croit plus que jamais";"1";"1";"1";"1";"2019-07-11 14:36:03"
"4036";"19b4f0d23e79bb50fc59c36616fb4e00";"0";"3";"27";"A cinq jours de la réunion de la commission d'investiture de LREM, le mathématicien marcheur se pose en principal rival du favori Benjamin Griveaux dans la capitale";"1";"1";"1";"1";"2019-07-11 14:36:07"
"4038";"ec91668a581e77956b3f46a0f340aa09";"0";"0";"9";"""Le jour où j'ai compris que l'exécution est reine""";"0";"0";"0";"1";"2019-07-10 10:06:35"
"4039";"d77d6fba86951875c39ce0c1e76f4036";"0";"0";"7";"En piste pour des cirques sans animaux";"0";"0";"0";"1";"2019-07-10 10:06:36"
"4040";"9fec533f52b9b1a212d3e8c8d9ffc978";"0";"0";"18";"Une tribune portée par une quarantaine d’élus et de personnalités exige l’interdiction des animaux sauvages dans les cirques";"0";"0";"0";"1";"2019-07-10 10:06:38"
"4041";"71beafee7a3d50f062fc798cd3e656b4";"0";"0";"11";"Une décision officielle est attendue cet été dans un contexte tendu";"0";"0";"0";"1";"2019-07-10 10:06:40"
"4043";"76ac97fb3360edb16fdc766f862743e5";"0";"6";"17";"L'ancien PDG, Lee Iacocca, est décédé mardi soir à 94 ans, a annoncé Fiat Chrysler Automobiles (FCA)";"1";"1";"1";"1";"2019-07-12 08:46:42"
"4044";"bd6b7342cb98c4cb93d9b3e98ec2a0dc";"0";"3";"21";"Figure de l'automobile contemporaine, il a contribué au lancement de la Ford Mustang et avait redressé Chrysler dans les années quatre-vingt";"0";"1";"1";"1";"2019-07-12 08:55:06"
"4046";"52d0bad79f6877a92ebb63d2de26e1c3";"0";"7";"30";"L'Américain Lee Iacocca, ancien dirigeant de Ford et sauveur de Chrysler dans les années quatre-vingt, est décédé mardi soir à l'âge de 94 ans, a annoncé Fiat Chrysler Automobile (FCA)";"1";"1";"1";"1";"2019-07-12 10:11:12"
"4047";"15dec64a529c52b4ffcdf919c3470b23";"0";"5";"27";"Il est mort à son domicile de Bel-Air, en Californie, des suites de complications liées à la maladie de Parkinson, a expliqué sa fille au Washington Post";"0";"1";"1";"1";"2019-07-12 08:54:06"
"4048";"e47e92bfedc890a9ecddf09015e088d2";"0";"4";"7";"Cyber-embrouille entre Benjamin Griveaux et Cédric Villani";"1";"1";"1";"1";"2019-07-12 08:46:53"
"4049";"762ebef94878386d832864a802aad7b2";"0";"6";"28";"Par son charisme, l'ancien dirigeant a ouvert la voie à l'ère des patrons stars du secteur, rejoint ensuite par Carlos Ghosn , Sergio Marchionne ou encore Elon Musk";"1";"1";"1";"1";"2019-07-12 08:46:57"
"4050";"bf742992e0aa302bcfed550368397819";"0";"3";"19";"La carrière de ce fils d'immigré italien débute en 1946, au sein de la déjà puissante Ford Motor Company";"0";"1";"1";"1";"2019-07-12 08:47:06"
"4051";"08b4bfbf5429485253653fded91bebce";"0";"0";"19";"Il n'a que 22 ans et commence comme ingénieur avant de demander à être transféré aux ventes et marketing";"0";"0";"0";"1";"2019-07-10 10:06:30"
"4052";"50c05a17a7635409b43a4edd297e3069";"0";"1";"13";"Dès lors, sa progression au sein de la firme de Détroit va décoller";"0";"0";"1";"1";"2019-07-12 08:47:19"
"4053";"2fd41d0bc98f36a9d63f3bb6ed18f4b3";"0";"1";"13";"A 36 ans, en 1960, il prend la tête de la marque Ford";"0";"1";"1";"1";"2019-07-12 08:47:22"
"4054";"6ce6d98c06eab293a76568fbb60f2937";"0";"2";"7";"C'est là qu'est née la Ford Mustang";"0";"1";"1";"1";"2019-07-12 08:47:32"
"4055";"c557bbf6fa0ebd5268f0783754bd1963";"0";"1";"25";"Ce mythique modèle aux performances moteur dignes d'une sportive mais au prix d'une voiture d'étudiant s'imposera rapidement comme le symbole d'une Amérique jeune et libre";"0";"0";"1";"1";"2019-07-12 08:48:26"
"4056";"9d0beefd5cb23be0f5cf90c4306136ef";"0";"0";"8";"Créer seul(e) ou à deux, une question déterminante";"0";"0";"0";"1";"2019-07-10 10:06:20"
"4057";"523c7cfe89c5f2ad796fa486c3784603";"0";"0";"12";"Assumer ses faiblesses est la meilleure façon de ne plus avoir peur";"0";"0";"0";"1";"2019-07-10 10:06:24"
"4058";"b5a128aa2d9d7e0099952864ca40081b";"0";"0";"6";"Ford a vendu plus de 400";"0";"0";"0";"1";"2019-07-10 10:06:25"
"4060";"02a160b4da0043f987ac71c09c6770f3";"0";"1";"17";"En 2018, la firme de Détroit s'apprêtait à passer le cap des 10 millions de modèles écoulés";"0";"0";"1";"1";"2019-07-12 08:52:36"
"4061";"1d0f7217937c12e6cbf06c3d7f96d281";"0";"3";"15";"En janvier 2018, Ford a présenté une édition limitée de son modèle baptisé Mustang Bulitt";"0";"1";"1";"1";"2019-07-12 08:52:32"
"4062";"ad085850cac98f25b660153f19cf198e";"0";"2";"15";"La relation de Lee Iacocca avec le constructeur américain ne connaîtra pas le même succès";"1";"1";"1";"1";"2019-07-12 08:50:28"
"4063";"45a9dbf60f7647be6be6b32333637de2";"0";"6";"31";"En 1970, il est nommé directeur général de Ford Motor Company, rapportant directement à Henry Ford II, petit-fils du fondateur de la société et président du conseil d'administration de la société";"1";"1";"1";"1";"2019-07-12 10:02:17"
"4064";"f402c0b13de85b5988dbd63c6613d344";"0";"0";"23";"Les deux hommes s'affrontent à peu près sur tout : de la gestion de l'entreprise à la couleur des sièges des nouveaux modèles";"0";"0";"0";"1";"2019-07-10 10:06:16"
"4065";"58f272671cb17ec170494a65b18c44af";"0";"3";"11";"En 1978, Henry Ford II force son directeur général à démissionner";"1";"1";"1";"1";"2019-07-12 10:02:13"
"4066";"cd7c7db4974a05cd8b7319e6b11f1848";"0";"2";"24";"Transmission de bureau à l'Assemblée, ordis qui traînent et vagues craintes de piratages entre les deux députés LREM et candidats à l'investiture pour Paris";"0";"1";"1";"1";"2019-07-12 08:49:48"
"4067";"c49596846022203338e733d2d58bdf62";"0";"1";"20";"Des syndicalistes et des élus se sont rassemblés, ce mercredi à Paris, pour défendre les précaires du nettoyage dans l'hôtellerie";"0";"1";"1";"1";"2019-07-12 08:49:42"
"4068";"6ab21f72712d522c5ce4236d5da437e9";"0";"0";"19";"Au même moment, une réunion était organisée par la secrétaire d'Etat à l'Egalité femmes-hommes avec des entreprises du secteur";"0";"0";"0";"1";"2019-07-12 08:49:33"
"4071";"91c064c109cfb90b350b03456dbb9293";"0";"0";"9";"Et de laisser libre cours à son esprit entrepreneurial";"0";"0";"0";"1";"2019-07-10 10:06:12"
"4076";"05a6e647a8b30ad212b70faf0da2ae62";"0";"2";"40";"Mais son départ très médiatisé, après 32 ans passés chez Ford, va le faire entrer un peu plus dans l'Histoire du secteur automobile : deux semaines plus tard, il rebondit chez Chrysler qu'il va aider à sauver de la faillite";"0";"1";"1";"1";"2019-07-12 08:49:16"
"4077";"9fb8522b3d1cd5231216be1cc5d074a8";"0";"1";"27";"Nommé PDG en septembre 1979, il entame un programme de réduction des coûts qui passe par des fermetures d'usines et la suppression de dizaines de milliers d'emplois";"0";"0";"1";"1";"2019-07-12 08:49:13"
"4078";"7bb0bc419b9f3d6a1cd6f1d207edf82c";"0";"3";"27";"Il obtient du Congrès américain et de l'administration du président Jimmy Carter un plan de sauvetage de 1,5 milliard de dollars sous forme de garanties de prêt";"1";"1";"1";"1";"2019-07-12 08:49:07"
"4079";"c5555f369f066a1d28a62ed6d7774f8b";"0";"0";"22";"A peine trois ans plus tard, et sept ans avant la date limite, le constructeur américain avait fini de rembourser ses emprunts";"0";"0";"0";"1";"2019-07-10 10:06:03"
"4080";"f2bb762ebfe880ef11c00aa471b1928a";"0";"1";"10";"Le dirigeant passe quatorze ans à la tête de Chrysler";"0";"1";"1";"1";"2019-07-12 08:49:05"
"4081";"b872177ce1840f35819e111002dfe44e";"0";"3";"28";"Célébré pour avoir souvent anticipé avec succès les changements de goûts des consommateurs en matière de design automobile, Lee Iacocca a pu développer certains projets refusés chez Ford";"1";"1";"1";"1";"2019-07-12 08:49:01"
"4082";"7c417a1f6a6d39ba8c7a9134df764817";"0";"5";"19";"C'est le cas notamment des modèles Dodge Aries et Plymouth Reliant de la série K, consommant peu de carburant";"0";"1";"1";"1";"2019-07-11 10:11:36"
"4083";"d4a7ceacaf7ebfba0af48b5fabda676b";"0";"6";"24";"Surtout, sous son impulsion, Chrysler a lancé le premier mini-van produit aux Etats-Unis, en 1983, sous le nom de Plymouth Voyager et Dodge Caravan";"0";"1";"1";"1";"2019-07-12 08:49:00"
"4084";"ee77b7f395dcfb0d1574bfb8342b1bc1";"0";"3";"18";"Pour autant, tous les efforts développés par Lee Iacocca n'ont pas empêché Chrysler de faire faillite en 2009";"1";"1";"1";"1";"2019-07-12 08:48:53"
"4085";"15d27594053a9c970b65e35c3b3afad2";"0";"0";"19";"Le dirigeant avait officiellement pris sa retraite des postes de président du conseil d'administration et directeur général en 1992";"0";"0";"0";"1";"2019-07-10 10:06:08"
"4086";"b198bdffca3d96a1941108452e0e42ff";"0";"1";"7";"Lee Iacocca était un très bon vendeur";"1";"1";"1";"1";"2019-07-12 08:48:46"
"4088";"5cdf992b9e610cbb778bf9e7ebd04685";"0";"1";"12";"PSA lie le sort d'une usine britannique à un accord de Brexit";"0";"0";"1";"1";"2019-07-11 14:28:18"
"4089";"f163088154199c75587c6bb8750d9d42";"0";"1";"6";"Renault-Nissan : Macron calme le jeu";"1";"1";"1";"1";"2019-07-11 14:28:14"
"4090";"649fd6aa9d9b9aadb5dc409a3404aa2a";"0";"1";"7";"L'avenir du patron de BMW en suspens";"0";"1";"1";"1";"2019-07-11 14:28:11"
"4091";"7c45e8b72759e0bf943974863b28b47f";"0";"1";"11";"Les doutes montent sur l'appétit des Européens pour la voiture électrique";"0";"0";"0";"1";"2019-07-09 16:48:59"
"4092";"527fc39d27e46318c555851b13eb0530";"0";"1";"14";"En France, des ventes de voitures électriques en hausse de près de 50 %";"0";"0";"1";"1";"2019-07-09 16:48:12"
